,ORA,CONSUNTIVO,PREVISIONE,DATA
24,Totale:,"1,071,758","1,082,189",01/08/2019
0,01:00,"31,254","31,516",20/02/2018
1,02:00,"28,985","29,401",20/02/2018
2,03:00,"28,130","28,284",20/02/2018
3,04:00,"27,741","27,698",20/02/2018
4,05:00,"28,190","28,086",20/02/2018
5,06:00,"30,652","30,409",20/02/2018
6,07:00,"36,970","36,147",20/02/2018
7,08:00,"43,651","42,652",20/02/2018
8,09:00,"48,824","48,569",20/02/2018
9,10:00,"51,048","51,121",20/02/2018
10,11:00,"51,011","51,251",20/02/2018
11,12:00,"50,474","50,402",20/02/2018
12,13:00,"47,950","48,278",20/02/2018
13,14:00,"47,200","46,762",20/02/2018
14,15:00,"48,264","46,838",20/02/2018
15,16:00,"48,265","47,442",20/02/2018
16,17:00,"48,703","48,640",20/02/2018
17,18:00,"48,864","48,440",20/02/2018
18,19:00,"50,860","50,322",20/02/2018
19,20:00,"50,383","50,188",20/02/2018
20,21:00,"47,063","47,535",20/02/2018
21,22:00,"43,613","43,812",20/02/2018
22,23:00,"38,773","39,355",20/02/2018
23,24:00,"34,551","35,198",20/02/2018
24,Totale:,"1,011,419","1,008,346",20/02/2018
0,01:00,"29,421","29,428",13/04/2017
1,02:00,"27,165","27,460",13/04/2017
2,03:00,"26,117","26,307",13/04/2017
3,04:00,"25,635","26,013",13/04/2017
4,05:00,"26,123","26,102",13/04/2017
5,06:00,"27,725","27,546",13/04/2017
6,07:00,"31,550","31,577",13/04/2017
7,08:00,"36,192","36,254",13/04/2017
8,09:00,"40,986","40,846",13/04/2017
9,10:00,"42,695","42,680",13/04/2017
10,11:00,"42,797","42,604",13/04/2017
11,12:00,"42,826","42,557",13/04/2017
12,13:00,"40,411","40,539",13/04/2017
13,14:00,"40,186","39,940",13/04/2017
14,15:00,"41,443","41,063",13/04/2017
15,16:00,"41,295","41,186",13/04/2017
16,17:00,"40,966","41,369",13/04/2017
17,18:00,"39,627","39,725",13/04/2017
18,19:00,"38,175","38,364",13/04/2017
19,20:00,"38,950","38,773",13/04/2017
20,21:00,"40,638","40,818",13/04/2017
21,22:00,"38,206","38,827",13/04/2017
22,23:00,"34,575","34,849",13/04/2017
23,24:00,"31,576","32,373",13/04/2017
24,Totale:,"865,280","867,200",13/04/2017
0,01:00,"27,541","28,015",18/06/2018
1,02:00,"25,863","26,287",18/06/2018
2,03:00,"24,933","25,294",18/06/2018
3,04:00,"24,540","25,030",18/06/2018
4,05:00,"25,031","25,303",18/06/2018
5,06:00,"26,154","26,038",18/06/2018
6,07:00,"30,864","29,916",18/06/2018
7,08:00,"37,660","35,778",18/06/2018
8,09:00,"43,447","41,527",18/06/2018
9,10:00,"45,856","45,078",18/06/2018
10,11:00,"46,310","46,305",18/06/2018
11,12:00,"46,587","46,829",18/06/2018
12,13:00,"44,755","45,492",18/06/2018
13,14:00,"44,493","45,522",18/06/2018
14,15:00,"46,251","46,553",18/06/2018
15,16:00,"47,308","47,154",18/06/2018
16,17:00,"47,664","47,148",18/06/2018
17,18:00,"46,440","46,111",18/06/2018
18,19:00,"44,922","44,805",18/06/2018
19,20:00,"44,060","43,972",18/06/2018
20,21:00,"42,989","43,044",18/06/2018
21,22:00,"42,889","42,769",18/06/2018
22,23:00,"40,328","40,151",18/06/2018
23,24:00,"37,017","36,623",18/06/2018
24,Totale:,"933,902","930,744",18/06/2018
0,01:00,"29,900","29,940",19/10/2017
1,02:00,"28,481","28,392",19/10/2017
2,03:00,"27,635","27,427",19/10/2017
3,04:00,"27,261","26,822",19/10/2017
4,05:00,"27,521","27,071",19/10/2017
5,06:00,"29,162","28,671",19/10/2017
6,07:00,"34,240","33,723",19/10/2017
7,08:00,"40,232","39,780",19/10/2017
8,09:00,"43,844","43,519",19/10/2017
9,10:00,"45,328","44,842",19/10/2017
10,11:00,"45,235","44,274",19/10/2017
11,12:00,"44,425","44,123",19/10/2017
12,13:00,"41,777","42,275",19/10/2017
13,14:00,"41,453","41,572",19/10/2017
14,15:00,"43,056","43,062",19/10/2017
15,16:00,"43,403","44,163",19/10/2017
16,17:00,"43,451","44,017",19/10/2017
17,18:00,"42,762","43,310",19/10/2017
18,19:00,"44,350","43,677",19/10/2017
19,20:00,"46,604","46,294",19/10/2017
20,21:00,"43,853","43,971",19/10/2017
21,22:00,"40,326","40,685",19/10/2017
22,23:00,"36,289","36,765",19/10/2017
23,24:00,"33,442","33,475",19/10/2017
24,Totale:,"924,030","921,850",19/10/2017
0,01:00,"31,419","31,649",09/02/2018
1,02:00,"29,099","29,311",09/02/2018
2,03:00,"28,163","28,228",09/02/2018
3,04:00,"27,842","27,720",09/02/2018
4,05:00,"28,194","28,016",09/02/2018
5,06:00,"30,497","30,046",09/02/2018
6,07:00,"36,800","35,931",09/02/2018
7,08:00,"43,788","42,873",09/02/2018
8,09:00,"48,709","48,520",09/02/2018
9,10:00,"50,555","51,099",09/02/2018
10,11:00,"50,495","51,709",09/02/2018
11,12:00,"50,248","51,690",09/02/2018
12,13:00,"47,591","49,447",09/02/2018
13,14:00,"46,880","48,134",09/02/2018
14,15:00,"47,639","48,008",09/02/2018
15,16:00,"47,351","47,833",09/02/2018
16,17:00,"47,312","48,671",09/02/2018
17,18:00,"48,242","48,870",09/02/2018
18,19:00,"50,098","49,801",09/02/2018
19,20:00,"49,087","49,054",09/02/2018
20,21:00,"46,262","46,317",09/02/2018
21,22:00,"43,196","42,857",09/02/2018
22,23:00,"38,489","38,514",09/02/2018
23,24:00,"34,914","34,736",09/02/2018
24,Totale:,"1,002,870","1,009,034",09/02/2018
0,01:00,"30,126","30,653",03/02/2017
1,02:00,"28,516","29,006",03/02/2017
2,03:00,"27,562","27,809",03/02/2017
3,04:00,"27,366","27,476",03/02/2017
4,05:00,"27,679","27,525",03/02/2017
5,06:00,"29,680","29,372",03/02/2017
6,07:00,"35,402","34,884",03/02/2017
7,08:00,"42,248","41,962",03/02/2017
8,09:00,"47,114","46,293",03/02/2017
9,10:00,"49,252","48,956",03/02/2017
10,11:00,"49,282","49,260",03/02/2017
11,12:00,"49,738","49,169",03/02/2017
12,13:00,"47,012","46,895",03/02/2017
13,14:00,"45,968","45,669",03/02/2017
14,15:00,"47,020","46,592",03/02/2017
15,16:00,"46,631","46,574",03/02/2017
16,17:00,"46,358","47,036",03/02/2017
17,18:00,"47,772","48,240",03/02/2017
18,19:00,"48,665","49,240",03/02/2017
19,20:00,"47,466","48,088",03/02/2017
20,21:00,"44,512","45,180",03/02/2017
21,22:00,"40,923","41,292",03/02/2017
22,23:00,"36,494","37,127",03/02/2017
23,24:00,"33,125","33,538",03/02/2017
24,Totale:,"975,911","977,836",03/02/2017
0,01:00,"33,607","33,408",30/08/2018
1,02:00,"31,858","31,576",30/08/2018
2,03:00,"30,620","30,450",30/08/2018
3,04:00,"30,136","29,761",30/08/2018
4,05:00,"30,174","29,631",30/08/2018
5,06:00,"31,724","30,643",30/08/2018
6,07:00,"34,856","33,628",30/08/2018
7,08:00,"39,150","37,586",30/08/2018
8,09:00,"44,468","43,226",30/08/2018
9,10:00,"47,198","46,500",30/08/2018
10,11:00,"48,503","47,830",30/08/2018
11,12:00,"49,251","48,378",30/08/2018
12,13:00,"47,927","47,305",30/08/2018
13,14:00,"47,519","46,611",30/08/2018
14,15:00,"47,629","47,371",30/08/2018
15,16:00,"47,263","47,298",30/08/2018
16,17:00,"48,405","48,008",30/08/2018
17,18:00,"47,497","47,649",30/08/2018
18,19:00,"45,858","46,023",30/08/2018
19,20:00,"46,151","45,634",30/08/2018
20,21:00,"46,763","46,931",30/08/2018
21,22:00,"43,624","44,354",30/08/2018
22,23:00,"39,779","40,497",30/08/2018
23,24:00,"36,459","36,926",30/08/2018
24,Totale:,"996,419","987,224",30/08/2018
0,01:00,"31,923","31,542",10/02/2018
1,02:00,"30,167","29,302",10/02/2018
2,03:00,"28,695","27,784",10/02/2018
3,04:00,"27,712","26,974",10/02/2018
4,05:00,"27,603","26,709",10/02/2018
5,06:00,"28,432","27,352",10/02/2018
6,07:00,"31,034","30,098",10/02/2018
7,08:00,"34,405","33,375",10/02/2018
8,09:00,"37,573","37,118",10/02/2018
9,10:00,"39,992","40,192",10/02/2018
10,11:00,"40,255","41,220",10/02/2018
11,12:00,"39,172","40,947",10/02/2018
12,13:00,"37,132","39,351",10/02/2018
13,14:00,"35,495","37,343",10/02/2018
14,15:00,"34,790","35,510",10/02/2018
15,16:00,"34,878","35,154",10/02/2018
16,17:00,"35,671","34,929",10/02/2018
17,18:00,"38,334","36,890",10/02/2018
18,19:00,"41,620","40,931",10/02/2018
19,20:00,"41,725","41,345",10/02/2018
20,21:00,"39,423","39,210",10/02/2018
21,22:00,"36,314","36,229",10/02/2018
22,23:00,"33,662","33,385",10/02/2018
23,24:00,"30,817","30,885",10/02/2018
24,Totale:,"836,824","833,775",10/02/2018
0,01:00,"31,976","31,228",19/09/2019
1,02:00,"30,187","29,610",19/09/2019
2,03:00,"29,286","28,488",19/09/2019
3,04:00,"28,914","28,166",19/09/2019
4,05:00,"28,958","28,547",19/09/2019
5,06:00,"30,381","29,980",19/09/2019
6,07:00,"35,719","35,036",19/09/2019
7,08:00,"40,680","39,631",19/09/2019
8,09:00,"44,928","44,120",19/09/2019
9,10:00,"46,393","46,644",19/09/2019
10,11:00,"46,643","47,220",19/09/2019
11,12:00,"47,043","47,235",19/09/2019
12,13:00,"44,753","44,475",19/09/2019
13,14:00,"44,892","44,284",19/09/2019
14,15:00,"45,674","45,604",19/09/2019
15,16:00,"46,136","46,201",19/09/2019
16,17:00,"46,342","46,469",19/09/2019
17,18:00,"45,658","45,981",19/09/2019
18,19:00,"43,904","44,819",19/09/2019
19,20:00,"45,299","45,706",19/09/2019
20,21:00,"44,165","44,991",19/09/2019
21,22:00,"41,077","41,644",19/09/2019
22,23:00,"37,368","37,878",19/09/2019
23,24:00,"34,288","34,445",19/09/2019
24,Totale:,"960,664","958,402",19/09/2019
0,01:00,"27,877","26,033",03/06/2017
1,02:00,"25,662","23,994",03/06/2017
2,03:00,"24,699","22,998",03/06/2017
3,04:00,"24,236","22,942",03/06/2017
4,05:00,"24,107","22,897",03/06/2017
5,06:00,"23,753","23,028",03/06/2017
6,07:00,"24,865","24,889",03/06/2017
7,08:00,"27,307","27,927",03/06/2017
8,09:00,"30,380","31,747",03/06/2017
9,10:00,"32,792","34,606",03/06/2017
10,11:00,"33,718","34,960",03/06/2017
11,12:00,"33,666","34,997",03/06/2017
12,13:00,"33,122","34,001",03/06/2017
13,14:00,"31,984","32,719",03/06/2017
14,15:00,"32,023","32,022",03/06/2017
15,16:00,"32,376","31,845",03/06/2017
16,17:00,"33,432","31,705",03/06/2017
17,18:00,"33,519","31,922",03/06/2017
18,19:00,"33,941","32,322",03/06/2017
19,20:00,"34,530","32,884",03/06/2017
20,21:00,"34,231","33,002",03/06/2017
21,22:00,"34,141","33,379",03/06/2017
22,23:00,"32,005","31,751",03/06/2017
23,24:00,"29,811","29,406",03/06/2017
24,Totale:,"728,177","717,976",03/06/2017
0,01:00,"31,368","31,913",15/12/2016
1,02:00,"29,321","29,748",15/12/2016
2,03:00,"28,216","28,428",15/12/2016
3,04:00,"28,076","28,108",15/12/2016
4,05:00,"28,279","28,255",15/12/2016
5,06:00,"30,205","30,450",15/12/2016
6,07:00,"36,200","35,926",15/12/2016
7,08:00,"43,246","43,400",15/12/2016
8,09:00,"47,645","48,290",15/12/2016
9,10:00,"49,332","49,904",15/12/2016
10,11:00,"48,583","49,443",15/12/2016
11,12:00,"48,190","49,049",15/12/2016
12,13:00,"45,524","45,810",15/12/2016
13,14:00,"45,048","45,174",15/12/2016
14,15:00,"46,485","47,119",15/12/2016
15,16:00,"47,483","47,993",15/12/2016
16,17:00,"49,358","49,115",15/12/2016
17,18:00,"51,771","52,064",15/12/2016
18,19:00,"50,563","50,940",15/12/2016
19,20:00,"48,994","49,655",15/12/2016
20,21:00,"46,253","47,321",15/12/2016
21,22:00,"43,124","43,820",15/12/2016
22,23:00,"38,702","39,317",15/12/2016
23,24:00,"34,787","35,367",15/12/2016
24,Totale:,"996,753","1,006,609",15/12/2016
0,01:00,"23,531","24,080",07/04/2020
1,02:00,"21,649","22,383",07/04/2020
2,03:00,"20,864","21,507",07/04/2020
3,04:00,"20,679","21,382",07/04/2020
4,05:00,"20,949","21,606",07/04/2020
5,06:00,"22,036","22,373",07/04/2020
6,07:00,"24,718","24,535",07/04/2020
7,08:00,"27,815","27,307",07/04/2020
8,09:00,"31,809","30,933",07/04/2020
9,10:00,"33,408","32,733",07/04/2020
10,11:00,"33,798","33,696",07/04/2020
11,12:00,"34,199","34,149",07/04/2020
12,13:00,"33,293","32,783",07/04/2020
13,14:00,"32,528","32,102",07/04/2020
14,15:00,"32,398","32,091",07/04/2020
15,16:00,"31,744","31,937",07/04/2020
16,17:00,"31,901","32,196",07/04/2020
17,18:00,"31,457","31,513",07/04/2020
18,19:00,"31,847","31,463",07/04/2020
19,20:00,"34,070","34,247",07/04/2020
20,21:00,"35,704","35,823",07/04/2020
21,22:00,"33,626","33,761",07/04/2020
22,23:00,"30,255","30,470",07/04/2020
23,24:00,"27,013","27,320",07/04/2020
24,Totale:,"701,291","702,390",07/04/2020
0,01:00,"40,536","40,530",26/07/2019
1,02:00,"37,857","37,929",26/07/2019
2,03:00,"36,288","36,293",26/07/2019
3,04:00,"35,355","35,242",26/07/2019
4,05:00,"35,162","35,069",26/07/2019
5,06:00,"35,957","36,367",26/07/2019
6,07:00,"39,267","39,729",26/07/2019
7,08:00,"44,900","45,183",26/07/2019
8,09:00,"50,868","50,795",26/07/2019
9,10:00,"54,351","54,262",26/07/2019
10,11:00,"55,627","56,077",26/07/2019
11,12:00,"56,956","57,373",26/07/2019
12,13:00,"56,218","57,320",26/07/2019
13,14:00,"56,782","57,666",26/07/2019
14,15:00,"57,582","58,622",26/07/2019
15,16:00,"57,589","58,685",26/07/2019
16,17:00,"57,397","58,531",26/07/2019
17,18:00,"55,992","57,437",26/07/2019
18,19:00,"54,157","55,807",26/07/2019
19,20:00,"52,139","54,304",26/07/2019
20,21:00,"50,304","52,241",26/07/2019
21,22:00,"48,905","51,167",26/07/2019
22,23:00,"45,444","47,867",26/07/2019
23,24:00,"42,405","44,483",26/07/2019
24,Totale:,"1,158,038","1,178,979",26/07/2019
0,01:00,"26,771","27,670",03/12/2018
1,02:00,"25,172","25,792",03/12/2018
2,03:00,"24,598","24,805",03/12/2018
3,04:00,"24,248","24,410",03/12/2018
4,05:00,"24,831","24,926",03/12/2018
5,06:00,"27,389","27,284",03/12/2018
6,07:00,"34,510","33,894",03/12/2018
7,08:00,"41,430","41,501",03/12/2018
8,09:00,"46,244","46,748",03/12/2018
9,10:00,"47,867","48,954",03/12/2018
10,11:00,"47,547","48,349",03/12/2018
11,12:00,"47,745","47,901",03/12/2018
12,13:00,"45,644","45,455",03/12/2018
13,14:00,"45,919","45,516",03/12/2018
14,15:00,"47,196","46,263",03/12/2018
15,16:00,"47,626","46,890",03/12/2018
16,17:00,"49,052","48,384",03/12/2018
17,18:00,"50,544","51,196",03/12/2018
18,19:00,"49,121","50,402",03/12/2018
19,20:00,"47,853","49,050",03/12/2018
20,21:00,"45,802","47,041",03/12/2018
21,22:00,"42,781","43,781",03/12/2018
22,23:00,"38,575","39,931",03/12/2018
23,24:00,"34,724","36,238",03/12/2018
24,Totale:,"963,189","972,381",03/12/2018
0,01:00,"30,023","29,969",11/10/2019
1,02:00,"28,335","28,156",11/10/2019
2,03:00,"27,417","27,137",11/10/2019
3,04:00,"27,110","26,864",11/10/2019
4,05:00,"27,437","27,257",11/10/2019
5,06:00,"28,968","28,767",11/10/2019
6,07:00,"34,259","33,655",11/10/2019
7,08:00,"39,722","39,517",11/10/2019
8,09:00,"43,992","43,165",11/10/2019
9,10:00,"45,714","44,648",11/10/2019
10,11:00,"45,636","44,766",11/10/2019
11,12:00,"45,446","45,005",11/10/2019
12,13:00,"43,106","42,590",11/10/2019
13,14:00,"42,468","41,598",11/10/2019
14,15:00,"43,150","41,693",11/10/2019
15,16:00,"43,716","42,072",11/10/2019
16,17:00,"43,492","42,178",11/10/2019
17,18:00,"42,139","41,090",11/10/2019
18,19:00,"42,339","41,563",11/10/2019
19,20:00,"44,942","44,641",11/10/2019
20,21:00,"42,991","42,920",11/10/2019
21,22:00,"39,519","39,725",11/10/2019
22,23:00,"35,842","36,075",11/10/2019
23,24:00,"32,528","32,654",11/10/2019
24,Totale:,"920,291","907,705",11/10/2019
0,01:00,"27,199","28,135",10/02/2019
1,02:00,"25,605","26,227",10/02/2019
2,03:00,"24,048","24,677",10/02/2019
3,04:00,"23,281","23,724",10/02/2019
4,05:00,"22,927","23,605",10/02/2019
5,06:00,"23,540","24,053",10/02/2019
6,07:00,"24,791","25,289",10/02/2019
7,08:00,"25,872","26,400",10/02/2019
8,09:00,"28,130","28,453",10/02/2019
9,10:00,"30,598","31,313",10/02/2019
10,11:00,"32,289","32,442",10/02/2019
11,12:00,"33,349","32,447",10/02/2019
12,13:00,"33,635","32,041",10/02/2019
13,14:00,"31,676","30,463",10/02/2019
14,15:00,"30,492","29,300",10/02/2019
15,16:00,"30,218","29,505",10/02/2019
16,17:00,"30,817","30,163",10/02/2019
17,18:00,"33,250","32,246",10/02/2019
18,19:00,"36,199","36,080",10/02/2019
19,20:00,"36,870","37,230",10/02/2019
20,21:00,"35,847","36,586",10/02/2019
21,22:00,"33,868","34,682",10/02/2019
22,23:00,"30,717","31,833",10/02/2019
23,24:00,"27,799","28,504",10/02/2019
24,Totale:,"713,017","715,398",10/02/2019
0,01:00,"32,684","33,511",15/06/2017
1,02:00,"30,513","31,449",15/06/2017
2,03:00,"29,613","30,182",15/06/2017
3,04:00,"29,334","29,632",15/06/2017
4,05:00,"29,343","29,556",15/06/2017
5,06:00,"29,672","30,103",15/06/2017
6,07:00,"33,177","33,274",15/06/2017
7,08:00,"39,352","39,388",15/06/2017
8,09:00,"44,445","45,040",15/06/2017
9,10:00,"47,509","48,399",15/06/2017
10,11:00,"48,468","49,805",15/06/2017
11,12:00,"48,936","50,461",15/06/2017
12,13:00,"47,246","48,290",15/06/2017
13,14:00,"47,199","47,911",15/06/2017
14,15:00,"48,346","49,219",15/06/2017
15,16:00,"48,486","49,874",15/06/2017
16,17:00,"48,945","49,316",15/06/2017
17,18:00,"47,550","48,121",15/06/2017
18,19:00,"45,603","45,995",15/06/2017
19,20:00,"44,736","44,815",15/06/2017
20,21:00,"43,739","43,752",15/06/2017
21,22:00,"43,585","43,111",15/06/2017
22,23:00,"40,690","40,105",15/06/2017
23,24:00,"37,461","36,562",15/06/2017
24,Totale:,"986,632","997,871",15/06/2017
0,01:00,"24,299","25,256",25/12/2016
1,02:00,"22,345","23,510",25/12/2016
2,03:00,"20,542","21,414",25/12/2016
3,04:00,"19,559","20,384",25/12/2016
4,05:00,"19,156","19,313",25/12/2016
5,06:00,"19,524","19,419",25/12/2016
6,07:00,"20,834","20,497",25/12/2016
7,08:00,"21,942","21,615",25/12/2016
8,09:00,"23,121","23,003",25/12/2016
9,10:00,"25,543","25,663",25/12/2016
10,11:00,"27,833","27,893",25/12/2016
11,12:00,"28,700","28,659",25/12/2016
12,13:00,"27,446","27,982",25/12/2016
13,14:00,"24,212","24,989",25/12/2016
14,15:00,"22,396","23,041",25/12/2016
15,16:00,"22,566","23,103",25/12/2016
16,17:00,"24,500","24,538",25/12/2016
17,18:00,"28,205","28,283",25/12/2016
18,19:00,"28,739","29,105",25/12/2016
19,20:00,"29,032","29,461",25/12/2016
20,21:00,"28,585","29,199",25/12/2016
21,22:00,"27,584","28,256",25/12/2016
22,23:00,"26,063","26,805",25/12/2016
23,24:00,"23,867","24,881",25/12/2016
24,Totale:,"586,593","596,269",25/12/2016
0,01:00,"27,248","26,608",10/09/2017
1,02:00,"25,626","24,999",10/09/2017
2,03:00,"24,449","23,778",10/09/2017
3,04:00,"23,701","23,134",10/09/2017
4,05:00,"23,569","22,883",10/09/2017
5,06:00,"23,944","23,326",10/09/2017
6,07:00,"24,510","23,941",10/09/2017
7,08:00,"24,748","24,077",10/09/2017
8,09:00,"26,951","25,934",10/09/2017
9,10:00,"29,631","28,101",10/09/2017
10,11:00,"31,292","29,225",10/09/2017
11,12:00,"31,908","30,040",10/09/2017
12,13:00,"31,745","29,810",10/09/2017
13,14:00,"30,142","28,303",10/09/2017
14,15:00,"29,110","27,615",10/09/2017
15,16:00,"28,616","27,742",10/09/2017
16,17:00,"29,136","28,717",10/09/2017
17,18:00,"29,162","29,073",10/09/2017
18,19:00,"29,902","30,275",10/09/2017
19,20:00,"32,369","32,038",10/09/2017
20,21:00,"33,401","33,536",10/09/2017
21,22:00,"31,377","32,125",10/09/2017
22,23:00,"29,438","30,386",10/09/2017
23,24:00,"27,145","28,124",10/09/2017
24,Totale:,"679,120","663,790",10/09/2017
0,01:00,"29,756","30,133",10/11/2018
1,02:00,"27,776","28,271",10/11/2018
2,03:00,"26,701","27,310",10/11/2018
3,04:00,"26,207","26,642",10/11/2018
4,05:00,"26,190","26,476",10/11/2018
5,06:00,"26,783","27,094",10/11/2018
6,07:00,"29,170","29,163",10/11/2018
7,08:00,"31,758","31,485",10/11/2018
8,09:00,"34,808","34,477",10/11/2018
9,10:00,"36,656","36,591",10/11/2018
10,11:00,"36,822","37,080",10/11/2018
11,12:00,"36,033","36,431",10/11/2018
12,13:00,"34,384","34,861",10/11/2018
13,14:00,"32,905","33,344",10/11/2018
14,15:00,"32,667","32,980",10/11/2018
15,16:00,"32,671","32,991",10/11/2018
16,17:00,"33,686","33,322",10/11/2018
17,18:00,"37,314","36,898",10/11/2018
18,19:00,"38,110","38,626",10/11/2018
19,20:00,"38,000","38,700",10/11/2018
20,21:00,"35,749","36,400",10/11/2018
21,22:00,"33,121","33,649",10/11/2018
22,23:00,"30,689","31,098",10/11/2018
23,24:00,"28,520","28,678",10/11/2018
24,Totale:,"776,476","782,700",10/11/2018
0,01:00,"36,446","36,241",05/07/2018
1,02:00,"34,196","34,114",05/07/2018
2,03:00,"32,555","32,540",05/07/2018
3,04:00,"32,030","32,063",05/07/2018
4,05:00,"31,907","32,006",05/07/2018
5,06:00,"32,349","32,535",05/07/2018
6,07:00,"35,870","35,718",05/07/2018
7,08:00,"42,243","41,813",05/07/2018
8,09:00,"47,850","47,401",05/07/2018
9,10:00,"50,251","50,375",05/07/2018
10,11:00,"51,771","51,660",05/07/2018
11,12:00,"52,589","52,612",05/07/2018
12,13:00,"51,275","51,934",05/07/2018
13,14:00,"51,201","51,590",05/07/2018
14,15:00,"52,298","52,698",05/07/2018
15,16:00,"52,389","53,452",05/07/2018
16,17:00,"52,011","51,980",05/07/2018
17,18:00,"52,034","51,518",05/07/2018
18,19:00,"50,225","49,429",05/07/2018
19,20:00,"48,625","48,769",05/07/2018
20,21:00,"47,083","47,286",05/07/2018
21,22:00,"46,287","46,847",05/07/2018
22,23:00,"43,386","44,014",05/07/2018
23,24:00,"39,846","40,255",05/07/2018
24,Totale:,"1,066,717","1,068,850",05/07/2018
0,01:00,"27,034","27,987",12/02/2017
1,02:00,"25,132","25,773",12/02/2017
2,03:00,"23,654","24,286",12/02/2017
3,04:00,"22,991","23,419",12/02/2017
4,05:00,"22,815","23,142",12/02/2017
5,06:00,"23,330","23,478",12/02/2017
6,07:00,"24,637","24,768",12/02/2017
7,08:00,"25,484","25,636",12/02/2017
8,09:00,"27,677","27,727",12/02/2017
9,10:00,"30,473","30,554",12/02/2017
10,11:00,"32,130","32,386",12/02/2017
11,12:00,"32,624","33,032",12/02/2017
12,13:00,"32,966","32,902",12/02/2017
13,14:00,"30,988","31,171",12/02/2017
14,15:00,"29,833","30,249",12/02/2017
15,16:00,"29,998","30,146",12/02/2017
16,17:00,"29,958","30,546",12/02/2017
17,18:00,"31,753","31,855",12/02/2017
18,19:00,"35,463","35,387",12/02/2017
19,20:00,"36,416","36,437",12/02/2017
20,21:00,"35,425","35,788",12/02/2017
21,22:00,"33,412","33,892",12/02/2017
22,23:00,"30,548","31,194",12/02/2017
23,24:00,"27,597","28,201",12/02/2017
24,Totale:,"702,338","709,956",12/02/2017
0,01:00,"31,838","31,628",14/09/2019
1,02:00,"29,937","29,950",14/09/2019
2,03:00,"28,680","28,496",14/09/2019
3,04:00,"27,973","27,989",14/09/2019
4,05:00,"27,492","27,759",14/09/2019
5,06:00,"28,106","28,365",14/09/2019
6,07:00,"29,843","30,428",14/09/2019
7,08:00,"31,873","32,560",14/09/2019
